Country Name,Country Code,Series Name,Series Code,2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],Max
Lithuania,LTU,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,41.87479931,52.45243437,48.03906558,36.03837044,,52.45243437
Lithuania,LTU,"Compulsory education, duration (years)",SE.COM.DURS,11,11,11,11,11,11
Lithuania,LTU,Control of Corruption: Percentile Rank,CC.PER.RNK,73.33333588,78.57142639,79.52381134,76.41509247,77.83018494,79.52381134
Lithuania,LTU,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,0
Lithuania,LTU,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,0
Lithuania,LTU,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,88.670056,87.482324,86.147987,86.946075,,88.670056
Lithuania,LTU,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Lithuania,LTU,Time required to start a business (days),IC.REG.DURS,5.5,,,,,5.5
Luxembourg,LUX,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,0
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,0
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,,,0
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,0
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,0
Luxembourg,LUX,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,0
Luxembourg,LUX,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Luxembourg,LUX,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,0,,,,0
Luxembourg,LUX,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,6,,,,,6
Luxembourg,LUX,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,0
Luxembourg,LUX,"Compulsory education, duration (years)",SE.COM.DURS,12,12,12,12,12,12
Luxembourg,LUX,Control of Corruption: Percentile Rank,CC.PER.RNK,97.61904907,96.66666412,96.19047546,96.22641754,96.69811249,97.61904907
Luxembourg,LUX,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,0
Luxembourg,LUX,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,0
Luxembourg,LUX,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,91.139356,92.227162,91.897935,92.554041,,92.554041
Luxembourg,LUX,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Luxembourg,LUX,Time required to start a business (days),IC.REG.DURS,16.5,,,,,16.5
"Macao SAR, China",MAC,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,,,0
"Macao SAR, China",MAC,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,,,0
"Macao SAR, China",MAC,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,,,0
"Macao SAR, China",MAC,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,,,0
"Macao SAR, China",MAC,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,,,0
"Macao SAR, China",MAC,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,,,0
"Macao SAR, China",MAC,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
"Macao SAR, China",MAC,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,,,,0
"Macao SAR, China",MAC,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,,,,,,0
"Macao SAR, China",MAC,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,0
"Macao SAR, China",MAC,"Compulsory education, duration (years)",SE.COM.DURS,10,10,10,10,10,10
"Macao SAR, China",MAC,Control of Corruption: Percentile Rank,CC.PER.RNK,72.85713959,77.61904907,79.04762268,79.71697998,79.24528503,79.71697998
"Macao SAR, China",MAC,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,0
"Macao SAR, China",MAC,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,0
"Macao SAR, China",MAC,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,95.786132,95.794194,95.262365,95.396243,,95.794194
"Macao SAR, China",MAC,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
"Macao SAR, China",MAC,Time required to start a business (days),IC.REG.DURS,,,,,,0
Malawi,MWI,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,42.71,,,42.71
Malawi,MWI,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,38.14,,,38.14
Malawi,MWI,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,47.75,,,47.75
Malawi,MWI,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,33.09,,,33.09
Malawi,MWI,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,34.79,,,34.79
Malawi,MWI,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,33.32,,,33.32
Malawi,MWI,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Malawi,MWI,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,,,,0
Malawi,MWI,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,4,,,,,4
Malawi,MWI,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,44.78563179,,,55.599212,,55.599212
Malawi,MWI,"Compulsory education, duration (years)",SE.COM.DURS,8,8,8,8,8,8
Malawi,MWI,Control of Corruption: Percentile Rank,CC.PER.RNK,25.23809433,40,44.2857132,30.6603775,29.71698189,44.2857132
Malawi,MWI,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,37.68176216,,,,,37.68176216
Malawi,MWI,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,0.359768378,,,,,0.359768378
Malawi,MWI,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,69.241253,69.982028,67.94348,70.76417,,70.76417
Malawi,MWI,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Malawi,MWI,Time required to start a business (days),IC.REG.DURS,37,,,,,37
Malaysia,MYS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,88.37,,,88.37
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,87.51,,,87.51
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,89.23,,,89.23
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,82.98,,,82.98
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,74.27,,,74.27
Malaysia,MYS,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,71.67,,,71.67
Malaysia,MYS,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Malaysia,MYS,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,0.4,,,,,0.4
Malaysia,MYS,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,10,,,,,10
Malaysia,MYS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,52.42135021,62.00672151,63.26683667,60.18112251,,63.26683667
Malaysia,MYS,"Compulsory education, duration (years)",SE.COM.DURS,6,6,6,6,6,6
Malaysia,MYS,Control of Corruption: Percentile Rank,CC.PER.RNK,60.95238113,60.47618866,59.04761887,62.26415253,61.79245377,62.26415253
Malaysia,MYS,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,0
Malaysia,MYS,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,0
Malaysia,MYS,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,85.829278,86.017692,82.9861,85.117692,,86.017692
Malaysia,MYS,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Malaysia,MYS,Time required to start a business (days),IC.REG.DURS,17.5,,,,,17.5
Malta,MLT,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,96.45,,,96.45
Malta,MLT,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,95.33,,,95.33
Malta,MLT,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,97.57,,,97.57
Malta,MLT,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,93.35,,,93.35
Malta,MLT,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,94.44,,,94.44
Malta,MLT,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,93.37,,,93.37
Malta,MLT,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Malta,MLT,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,2.4,,,,,2.4
Malta,MLT,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,3,,,,,3
Malta,MLT,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,,,,,,0
Malta,MLT,"Compulsory education, duration (years)",SE.COM.DURS,11,11,11,11,11,11
Malta,MLT,Control of Corruption: Percentile Rank,CC.PER.RNK,60,62.8571434,62.8571434,61.79245377,58.49056625,62.8571434
Malta,MLT,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,0
Malta,MLT,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,0
Malta,MLT,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,92.636471,92.807496,92.698,92.404497,,92.807496
Malta,MLT,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Malta,MLT,Time required to start a business (days),IC.REG.DURS,20.5,,,,,20.5
Mauritius,MUS,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,90.53,,,90.53
Mauritius,MUS,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,89.4,,,89.4
Mauritius,MUS,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,91.74,,,91.74
Mauritius,MUS,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,90.55,,,90.55
Mauritius,MUS,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,83.62,,,83.62
Mauritius,MUS,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,85.18,,,85.18
Mauritius,MUS,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Mauritius,MUS,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,,,5.7,5.7
Mauritius,MUS,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,7,,,,,7
Mauritius,MUS,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,57.96166043,,,,,57.96166043
Mauritius,MUS,"Compulsory education, duration (years)",SE.COM.DURS,11,11,11,12,12,12
Mauritius,MUS,Control of Corruption: Percentile Rank,CC.PER.RNK,60.47618866,65.23809814,65.23809814,65.56604004,65.56604004,65.56604004
Mauritius,MUS,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,,,,,0
Mauritius,MUS,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,,,,,0
Mauritius,MUS,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,83.894411,85.121873,82.574545,83.647379,,85.121873
Mauritius,MUS,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Mauritius,MUS,Time required to start a business (days),IC.REG.DURS,4.5,,,,,4.5
Mexico,MEX,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,,48.97,,48.97
Mexico,MEX,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,,42.3,,42.3
Mexico,MEX,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,,56.27,,56.27
Mexico,MEX,"Account ownership at a financial institution or with a mobile-money-service provider, poorest 40% (% of population ages 15+)",FX.OWN.TOTL.40.ZS,,,,32.07,,32.07
Mexico,MEX,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",FX.OWN.TOTL.YG.ZS,,,,50.04,,50.04
Mexico,MEX,"Account ownership at a financial institution or with a mobile-money-service provider, primary education or less (% of population ages 15+)",FX.OWN.TOTL.PL.ZS,,,,31.79,,31.79
Mexico,MEX,"Average working hours of children, working only, ages 7-14 (hours per week)",SL.TLF.0714.WK.TM,,,,,,0
Mexico,MEX,Bribery incidence (% of firms experiencing at least one bribe payment request),IC.FRM.BRIB.ZS,,,,,15.8,15.8
Mexico,MEX,Business extent of disclosure index (0=less disclosure to 10=more disclosure),IC.BUS.DISC.XQ,8,,,,,8
Mexico,MEX,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,41.32739407,45.83734642,44.8609558,44.04817285,45.26139193,45.83734642
Mexico,MEX,"Compulsory education, duration (years)",SE.COM.DURS,14,14,14,14,14,14
Mexico,MEX,Control of Corruption: Percentile Rank,CC.PER.RNK,18.09523773,19.52380943,17.61904716,17.45282936,17.45282936,19.52380943
Mexico,MEX,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,,37.54508738,,,,37.54508738
Mexico,MEX,Coverage of social insurance programs in poorest quintile (% of population),per_si_allsi.cov_q1_tot,,5.272360819,,,,5.272360819
Mexico,MEX,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,83.960793,77.421446,75.964264,82.972171,,83.960793
Mexico,MEX,Technicians in R&D (per million people),SP.POP.TECH.RD.P6,,,,,,0
Mexico,MEX,Time required to start a business (days),IC.REG.DURS,8.4,,,,,8.4
Moldova,MDA,Account ownership at a financial institution or with a mobile-money-service provider (% of population ages 15+),FX.OWN.TOTL.ZS,,,64.25,,,64.25
Moldova,MDA,"Account ownership at a financial institution or with a mobile-money-service provider, female (% of population ages 15+)",FX.OWN.TOTL.FE.ZS,,,62.92,,,62.92
Moldova,MDA,"Account ownership at a financial institution or with a mobile-money-service provider, male (% of population ages 15+)",FX.OWN.TOTL.MA.ZS,,,65.7,,,65.7
